t,x_cubeOne(t),x_cubeTwo(t),v_cubeOne(t),v_cubeTwo(t),p_cubeOne(t),p_cubeTwo(t)
24.67507,-16.19843,-17.44513,-1.893056,-0.1256036,-3.786112,-0.2512072
24.67607,-16.20033,-17.44526,-1.895667,-0.122993,-3.791333,-0.245986
24.67707,-16.20222,-17.44538,-1.898273,-0.1203865,-3.796546,-0.2407731
24.67807,-16.20413,-17.44549,-1.900877,-0.1177828,-3.801754,-0.2355656
24.67907,-16.20603,-17.44561,-1.903476,-0.115184,-3.806951,-0.230368
24.68007,-16.20794,-17.44572,-1.90607,-0.1125892,-3.812141,-0.2251783
24.68106,-16.20985,-17.44583,-1.908663,-0.1099964,-3.817326,-0.2199929
24.68206,-16.21176,-17.44593,-1.91125,-0.10741,-3.822499,-0.21482
24.68306,-16.21368,-17.44604,-1.913833,-0.1048264,-3.827666,-0.2096528
24.68406,-16.2156,-17.44614,-1.916413,-0.1022467,-3.832826,-0.2044934
24.68506,-16.21752,-17.44623,-1.918989,-0.09967091,-3.837977,-0.1993418
24.68606,-16.21944,-17.44633,-1.921559,-0.09710038,-3.843118,-0.1942008
24.68706,-16.22136,-17.44642,-1.924128,-0.0945318,-3.848255,-0.1890636
24.68806,-16.22329,-17.44652,-1.92669,-0.09196907,-3.853381,-0.1839381
24.68906,-16.22522,-17.4466,-1.92925,-0.08940927,-3.8585,-0.1788185
24.69006,-16.22716,-17.44669,-1.931806,-0.08685338,-3.863612,-0.1737068
24.69106,-16.22909,-17.44677,-1.934357,-0.08430208,-3.868715,-0.1686042
24.69206,-16.23106,-17.44682,-1.966367,-0.05229199,-3.932735,-0.104584
24.69306,-16.23303,-17.44687,-1.969082,-0.04957772,-3.938164,-0.09915543
24.69406,-16.235,-17.44692,-1.971787,-0.04687282,-3.943573,-0.09374563
24.69506,-16.23698,-17.44696,-1.974484,-0.04417511,-3.948969,-0.08835022
24.69606,-16.23896,-17.447,-1.97718,-0.04147964,-3.95436,-0.08295929
24.69706,-16.24094,-17.44704,-1.979868,-0.03879109,-3.959737,-0.07758218
24.69806,-16.24292,-17.44707,-1.982555,-0.03610489,-3.965109,-0.07220978
24.69905,-16.24491,-17.44711,-1.985236,-0.03342382,-3.970471,-0.06684764
24.70005,-16.2469,-17.44713,-1.987912,-0.03074765,-3.975823,-0.0614953
24.70105,-16.24889,-17.44716,-1.990583,-0.02807632,-3.981166,-0.05615263
24.70205,-16.25089,-17.44719,-1.99325,-0.02540933,-3.9865,-0.05081867
24.70305,-16.25288,-17.44721,-1.995913,-0.02274597,-3.991827,-0.04549193
24.70405,-16.25488,-17.44723,-1.998571,-0.02008806,-3.997143,-0.04017612
24.70505,-16.25689,-17.44724,-2.001224,-0.01743563,-4.002448,-0.03487125
24.70605,-16.25889,-17.44726,-2.003873,-0.01478683,-4.007745,-0.02957366
24.70705,-16.2609,-17.44727,-2.006518,-0.01214193,-4.013035,-0.02428386
24.70805,-16.26291,-17.44727,-2.009157,-0.009502834,-4.018313,-0.01900567
24.70905,-16.26492,-17.44728,-2.011791,-0.006868278,-4.023582,-0.01373656
24.71005,-16.26694,-17.44728,-2.014422,-0.004237233,-4.028844,-0.008474466
24.71105,-16.26896,-17.44728,-2.017049,-0.001610876,-4.034097,-0.003221752
24.71205,-16.27098,-17.44728,-2.019669,0.001009367,-4.039338,0.002018734
24.71305,-16.273,-17.44728,-2.022285,0.003625324,-4.044569,0.007250648
24.71405,-16.27503,-17.44727,-2.024896,0.006236562,-4.049792,0.01247312
24.71505,-16.27706,-17.44726,-2.027503,0.008843482,-4.055006,0.01768696
24.71605,-16.27909,-17.44724,-2.030104,0.01144511,-4.060209,0.02289022
24.71704,-16.28112,-17.44723,-2.032702,0.01404259,-4.065404,0.02808519
24.71804,-16.28316,-17.44721,-2.035295,0.01663567,-4.07059,0.03327134
24.71904,-16.2852,-17.44719,-2.037882,0.01922223,-4.075763,0.03844447
24.72004,-16.28724,-17.44717,-2.040466,0.02180645,-4.080932,0.0436129
24.72104,-16.28929,-17.44714,-2.043044,0.02438423,-4.086087,0.04876847
24.72204,-16.29133,-17.44711,-2.045617,0.02695802,-4.091235,0.05391605
24.72304,-16.29338,-17.44708,-2.048185,0.02952589,-4.09637,0.05905179
24.72404,-16.29543,-17.44705,-2.050749,0.03209012,-4.101499,0.06418024
24.72504,-16.29749,-17.44701,-2.053308,0.03464899,-4.106616,0.06929798
24.72604,-16.29954,-17.44698,-2.055862,0.03720237,-4.111723,0.07440474
24.72704,-16.3016,-17.44693,-2.058411,0.03975179,-4.116822,0.07950359
24.72804,-16.30367,-17.44689,-2.060955,0.04229583,-4.12191,0.08459166
24.72904,-16.30573,-17.44684,-2.063495,0.04483541,-4.126989,0.08967082
24.73004,-16.3078,-17.4468,-2.066029,0.04736996,-4.132059,0.09473993
24.73104,-16.30987,-17.44674,-2.06856,0.04990061,-4.13712,0.09980122
24.73204,-16.31194,-17.44669,-2.071084,0.05242423,-4.142167,0.1048485
24.73304,-16.31401,-17.44663,-2.073604,0.05494455,-4.147208,0.1098891
24.73404,-16.31611,-17.44655,-2.098416,0.07975679,-4.196832,0.1595136
24.73503,-16.31822,-17.44647,-2.101031,0.08237118,-4.202061,0.1647424
24.73603,-16.32032,-17.44638,-2.10364,0.08498029,-4.207279,0.1699606
24.73703,-16.32243,-17.44629,-2.106247,0.08758758,-4.212494,0.1751752
24.73803,-16.32454,-17.44621,-2.108846,0.09018633,-4.217691,0.1803727
24.73903,-16.32665,-17.44611,-2.111442,0.09278289,-4.222885,0.1855658
24.74003,-16.32877,-17.44601,-2.114032,0.09537249,-4.228064,0.190745
24.74103,-16.33088,-17.44591,-2.116617,0.09795766,-4.233234,0.1959153
24.74203,-16.33301,-17.44581,-2.119197,0.1005376,-4.238394,0.2010752
24.74303,-16.33513,-17.44571,-2.12177,0.1031105,-4.24354,0.206221
24.74403,-16.33726,-17.4456,-2.12434,0.1056807,-4.248681,0.2113615
24.74503,-16.33938,-17.44549,-2.126903,0.1082435,-4.253806,0.2164869
24.74603,-16.34151,-17.44538,-2.129461,0.1108014,-4.258922,0.2216028
24.74703,-16.34365,-17.44526,-2.132014,0.1133544,-4.264028,0.2267088
24.74803,-16.34578,-17.44515,-2.134561,0.1159012,-4.269122,0.2318024
24.74903,-16.34793,-17.44502,-2.145834,0.1271745,-4.291668,0.2543491
24.75003,-16.35008,-17.44489,-2.148276,0.1296166,-4.296553,0.2592332
24.75103,-16.35223,-17.44476,-2.150846,0.1321868,-4.301693,0.2643737
24.75203,-16.35439,-17.44462,-2.153411,0.1347513,-4.306822,0.2695027
24.75303,-16.35655,-17.44448,-2.155969,0.1373093,-4.311938,0.2746186
24.75402,-16.35871,-17.44434,-2.159974,0.1413144,-4.319948,0.2826288
24.75502,-16.36087,-17.44419,-2.162349,0.143689,-4.324697,0.2873781
24.75602,-16.36304,-17.44405,-2.164896,0.1462367,-4.329793,0.2924735
24.75702,-16.36521,-17.4439,-2.167438,0.1487784,-4.334876,0.2975567
24.75802,-16.36738,-17.44374,-2.169975,0.151315,-4.339949,0.30263
24.75902,-16.36956,-17.44358,-2.184559,0.1658996,-4.369118,0.3317992
24.76002,-16.37175,-17.44341,-2.186962,0.1683025,-4.373924,0.3366049
24.76102,-16.37394,-17.44323,-2.189534,0.1708746,-4.379068,0.3417492
24.76202,-16.37613,-17.44306,-2.192098,0.1734387,-4.384196,0.3468774
24.76302,-16.37833,-17.44288,-2.194657,0.1759979,-4.389315,0.3519957
24.76402,-16.38053,-17.4427,-2.197211,0.1785516,-4.394422,0.3571033
24.76502,-16.38273,-17.44252,-2.199759,0.1810993,-4.399517,0.3621985
24.76602,-16.38494,-17.44234,-2.202301,0.1836412,-4.404601,0.3672824
24.76702,-16.38714,-17.44215,-2.204835,0.1861754,-4.409669,0.3723508
24.76802,-16.38935,-17.44196,-2.207365,0.1887055,-4.41473,0.3774109
24.76902,-16.39156,-17.44176,-2.209889,0.1912295,-4.419777,0.3824589
24.77002,-16.39377,-17.44157,-2.212407,0.1937482,-4.424815,0.3874965
24.77102,-16.39599,-17.44137,-2.214918,0.196259,-4.429836,0.392518
24.77201,-16.39821,-17.44117,-2.217424,0.1987646,-4.434847,0.3975291
24.77301,-16.40043,-17.44097,-2.219924,0.2012649,-4.439848,0.4025298
24.77401,-16.40265,-17.44077,-2.222418,0.2037584,-4.444835,0.4075168
24.77501,-16.40488,-17.44056,-2.224905,0.2062458,-4.44981,0.4124916
24.77601,-16.40711,-17.44035,-2.227387,0.2087277,-4.454774,0.4174554
24.77701,-16.40934,-17.44014,-2.229862,0.2112028,-4.459724,0.4224056
24.77801,-16.41157,-17.43992,-2.232333,0.2136735,-4.464665,0.427347
24.77901,-16.41381,-17.4397,-2.234795,0.2161357,-4.46959,0.4322714
24.78001,-16.41605,-17.43948,-2.237253,0.2185938,-4.474506,0.4371876
24.78101,-16.41829,-17.43926,-2.239703,0.2210442,-4.479407,0.4420885
24.78201,-16.42053,-17.43904,-2.242148,0.2234893,-4.484297,0.4469787
24.78301,-16.42278,-17.43881,-2.244588,0.2259285,-4.489175,0.4518569
24.78401,-16.42503,-17.43858,-2.247021,0.2283617,-4.494042,0.4567234
24.78501,-16.42728,-17.43835,-2.249447,0.2307879,-4.498894,0.4615759
24.78601,-16.42953,-17.43811,-2.251868,0.2332089,-4.503736,0.4664177
24.78701,-16.43179,-17.43788,-2.254283,0.2356239,-4.508566,0.4712478
24.78801,-16.43404,-17.43764,-2.256691,0.2380318,-4.513381,0.4760635
24.78901,-16.4363,-17.4374,-2.259094,0.2404346,-4.518187,0.4808691
24.79,-16.43857,-17.43715,-2.261488,0.2428295,-4.522977,0.4856591
24.791,-16.44083,-17.43691,-2.263879,0.2452201,-4.527758,0.4904402
24.792,-16.4431,-17.43666,-2.266262,0.2476031,-4.532524,0.4952062
24.793,-16.44537,-17.43641,-2.268638,0.2499794,-4.537277,0.4999588
24.794,-16.44764,-17.43615,-2.271011,0.2523518,-4.542021,0.5047036
24.795,-16.44992,-17.4359,-2.273375,0.254716,-4.54675,0.509432
24.796,-16.45219,-17.43564,-2.275734,0.257075,-4.551467,0.5141501
24.797,-16.45447,-17.43538,-2.278085,0.2594265,-4.55617,0.5188529
24.798,-16.45675,-17.43512,-2.280432,0.261773,-4.560863,0.523546
24.799,-16.45904,-17.43485,-2.282771,0.2641126,-4.565543,0.5282251
24.8,-16.46132,-17.43458,-2.285105,0.2664465,-4.57021,0.5328929
24.801,-16.46361,-17.43431,-2.287432,0.268773,-4.574863,0.5375461
24.802,-16.4659,-17.43404,-2.289752,0.2710938,-4.579505,0.5421877
24.803,-16.4682,-17.43377,-2.292067,0.2734083,-4.584134,0.5468166
24.804,-16.47049,-17.43349,-2.294376,0.2757168,-4.588751,0.5514337
24.805,-16.47279,-17.43321,-2.296677,0.2780177,-4.593353,0.5560355
24.806,-16.47509,-17.43293,-2.298972,0.2803131,-4.597944,0.5606261
24.807,-16.47739,-17.43264,-2.301261,0.2826026,-4.602523,0.5652052
24.80799,-16.4797,-17.43236,-2.303543,0.2848845,-4.607087,0.569769
24.80899,-16.48201,-17.43207,-2.305821,0.2871622,-4.611642,0.5743245
24.80999,-16.48432,-17.43178,-2.30809,0.2894312,-4.61618,0.5788625
24.81099,-16.48663,-17.43149,-2.310354,0.2916947,-4.620707,0.5833894
24.81199,-16.48894,-17.43119,-2.31261,0.2939511,-4.62522,0.5879021
24.81299,-16.49126,-17.43089,-2.314861,0.2962021,-4.629722,0.5924042
24.81399,-16.49357,-17.4306,-2.317105,0.2984459,-4.63421,0.5968919
24.81499,-16.4959,-17.43029,-2.319343,0.300684,-4.638686,0.6013681
24.81599,-16.49822,-17.42999,-2.321573,0.3029146,-4.643147,0.6058291
24.81699,-16.50054,-17.42968,-2.323798,0.3051393,-4.647596,0.6102786
24.81799,-16.50287,-17.42937,-2.326016,0.3073572,-4.652032,0.6147143
24.81899,-16.5052,-17.42906,-2.328227,0.3095686,-4.656455,0.6191371
24.81999,-16.50753,-17.42875,-2.330433,0.311774,-4.660865,0.6235479
24.82099,-16.50986,-17.42844,-2.332632,0.313973,-4.665263,0.627946
24.82199,-16.5122,-17.42812,-2.334823,0.3161643,-4.669646,0.6323286
24.82299,-16.51454,-17.4278,-2.337008,0.318349,-4.674015,0.636698
24.82399,-16.51688,-17.42748,-2.339188,0.3205295,-4.678376,0.6410589
24.82499,-16.51922,-17.42715,-2.34136,0.3227013,-4.68272,0.6454026
24.82598,-16.52157,-17.42683,-2.343526,0.324867,-4.687051,0.649734
24.82698,-16.52391,-17.4265,-2.345686,0.3270274,-4.691372,0.6540548
24.82798,-16.52626,-17.42617,-2.347838,0.329179,-4.695675,0.658358
24.82898,-16.52862,-17.42584,-2.349984,0.3313258,-4.699969,0.6626517
24.82998,-16.53097,-17.4255,-2.352123,0.3334646,-4.704246,0.6669291
24.83098,-16.53332,-17.42517,-2.354257,0.3355983,-4.708513,0.6711966
24.83198,-16.53568,-17.42483,-2.356383,0.3377243,-4.712765,0.6754485
24.83298,-16.53804,-17.42449,-2.358503,0.3398442,-4.717005,0.6796885
24.83398,-16.5404,-17.42414,-2.360615,0.3419566,-4.72123,0.6839132
24.83498,-16.54276,-17.4238,-2.362722,0.3440639,-4.725445,0.6881278
24.83598,-16.54513,-17.42345,-2.364822,0.3461631,-4.729643,0.6923262
24.83698,-16.5475,-17.4231,-2.366915,0.3482561,-4.733829,0.6965122
24.83798,-16.54987,-17.42275,-2.369001,0.3503428,-4.738003,0.7006855
24.83898,-16.55224,-17.4224,-2.371081,0.3524219,-4.742161,0.7048439
24.83998,-16.55462,-17.42204,-2.373154,0.3544951,-4.746307,0.7089902
24.84098,-16.55699,-17.42168,-2.37522,0.3565611,-4.750439,0.7131221
24.84198,-16.55937,-17.42132,-2.377279,0.3586204,-4.754558,0.7172408
24.84298,-16.56175,-17.42096,-2.379331,0.3606729,-4.758663,0.7213458
24.84398,-16.56413,-17.4206,-2.381378,0.36272,-4.762757,0.7254401
24.84497,-16.56652,-17.42023,-2.383417,0.3647589,-4.766835,0.7295178
24.84597,-16.5689,-17.41986,-2.385449,0.3667903,-4.770897,0.7335806
24.84697,-16.57129,-17.41949,-2.387475,0.3688169,-4.774951,0.7376338
24.84797,-16.57368,-17.41912,-2.389493,0.3708349,-4.778986,0.7416699
24.84897,-16.57607,-17.41875,-2.391505,0.3728471,-4.783011,0.7456943
24.84997,-16.57847,-17.41837,-2.393511,0.3748522,-4.787021,0.7497044
24.85097,-16.58086,-17.418,-2.395509,0.3768508,-4.791018,0.7537016
24.85197,-16.58326,-17.41762,-2.3975,0.3788419,-4.795001,0.7576838
24.85297,-16.58566,-17.41723,-2.399486,0.3808272,-4.798971,0.7616545
24.85397,-16.58807,-17.41685,-2.401464,0.3828056,-4.802928,0.7656111
24.85497,-16.59047,-17.41647,-2.403435,0.3847769,-4.806871,0.7695539
24.85597,-16.59288,-17.41608,-2.4054,0.3867412,-4.8108,0.7734824
24.85697,-16.59529,-17.41569,-2.407357,0.388699,-4.814715,0.7773979
24.85797,-16.5977,-17.4153,-2.409308,0.3906492,-4.818615,0.7812984
24.85897,-16.60011,-17.4149,-2.411252,0.392594,-4.822505,0.7851881
24.85997,-16.60253,-17.41451,-2.413189,0.3945306,-4.826378,0.7890612
24.86097,-16.60494,-17.41411,-2.415119,0.3964606,-4.830238,0.7929212
24.86197,-16.60736,-17.41371,-2.417042,0.3983838,-4.834085,0.7967676
24.86296,-16.60978,-17.41331,-2.418958,0.4002999,-4.837917,0.8005999
24.86396,-16.6122,-17.41291,-2.420868,0.4022095,-4.841736,0.804419
24.86496,-16.61463,-17.41251,-2.42277,0.4041117,-4.84554,0.8082234
24.86596,-16.61705,-17.4121,-2.424666,0.4060073,-4.849331,0.8120146
24.86696,-16.61948,-17.41169,-2.426554,0.4078958,-4.853108,0.8157916
24.86796,-16.62191,-17.41128,-2.428436,0.4097771,-4.856871,0.8195542
24.86896,-16.62434,-17.41087,-2.43031,0.4116519,-4.860621,0.8233039
24.86996,-16.62678,-17.41045,-2.432179,0.4135205,-4.864358,0.827041
24.87096,-16.62921,-17.41004,-2.434039,0.4153801,-4.868077,0.8307602
24.87196,-16.63165,-17.40962,-2.435893,0.4172343,-4.871786,0.8344687
24.87296,-16.63409,-17.4092,-2.43774,0.4190812,-4.875479,0.8381624
24.87396,-16.63653,-17.40878,-2.439579,0.4209211,-4.879159,0.8418423
24.87496,-16.63897,-17.40836,-2.441412,0.4227539,-4.882824,0.8455078
24.87596,-16.64142,-17.40793,-2.443238,0.4245802,-4.886477,0.8491604
24.87696,-16.64386,-17.4075,-2.445057,0.4263985,-4.890113,0.852797
24.87796,-16.64631,-17.40707,-2.446868,0.4282098,-4.893736,0.8564197
24.87896,-16.64876,-17.40664,-2.448673,0.4300144,-4.897345,0.8600288
24.87996,-16.65121,-17.40621,-2.45047,0.4318124,-4.900941,0.8636248
24.88095,-16.65366,-17.40578,-2.452261,0.4336028,-4.904522,0.8672057
24.88195,-16.65612,-17.40534,-2.454043,0.4353851,-4.908087,0.8707703
24.88295,-16.65858,-17.4049,-2.455821,0.4371628,-4.911642,0.8743255
24.88395,-16.66103,-17.40446,-2.45759,0.4389314,-4.915179,0.8778628
24.88495,-16.66349,-17.40402,-2.459353,0.440695,-4.918706,0.8813899
24.88595,-16.66596,-17.40358,-2.461108,0.4424495,-4.922215,0.8848991
24.88695,-16.66842,-17.40313,-2.462855,0.4441966,-4.92571,0.8883932
24.88795,-16.67089,-17.40268,-2.464597,0.4459386,-4.929194,0.8918773
24.88895,-16.67335,-17.40224,-2.46633,0.4476717,-4.93266,0.8953435
24.88995,-16.67582,-17.40178,-2.468058,0.4493992,-4.936115,0.8987985
24.89095,-16.67829,-17.40133,-2.469777,0.4511183,-4.939553,0.9022365
24.89195,-16.68076,-17.40088,-2.471489,0.4528305,-4.942978,0.905661
24.89295,-16.68324,-17.40042,-2.473194,0.4545355,-4.946388,0.909071
24.89395,-16.68571,-17.39997,-2.474892,0.4562341,-4.949785,0.9124681
24.89495,-16.68819,-17.39951,-2.476583,0.4579242,-4.953165,0.9158485
24.89595,-16.69067,-17.39905,-2.478267,0.4596085,-4.956533,0.919217
24.89695,-16.69315,-17.39859,-2.479944,0.4612856,-4.959888,0.9225712
24.89795,-16.69563,-17.39812,-2.481613,0.4629547,-4.963226,0.9259095
24.89894,-16.69812,-17.39766,-2.483275,0.4646171,-4.966551,0.9292342
24.89994,-16.70061,-17.39719,-2.484931,0.4662724,-4.969862,0.9325448
24.90094,-16.70309,-17.39672,-2.486578,0.4679191,-4.973155,0.9358381
24.90194,-16.70558,-17.39625,-2.488219,0.469561,-4.976439,0.939122
24.90294,-16.70807,-17.39578,-2.489852,0.4711936,-4.979704,0.9423872
24.90394,-16.71057,-17.39531,-2.491479,0.4728203,-4.982958,0.9456406
24.90494,-16.71306,-17.39483,-2.493097,0.4744388,-4.986195,0.9488776
24.90594,-16.71556,-17.39435,-2.49471,0.4760514,-4.98942,0.9521027
24.90694,-16.71805,-17.39388,-2.496314,0.4776553,-4.992628,0.9553105
24.90794,-16.72055,-17.39339,-2.497911,0.4792522,-4.995821,0.9585044
24.90894,-16.72305,-17.39291,-2.499501,0.4808419,-4.999001,0.9616839
24.90994,-16.72555,-17.39243,-2.501084,0.4824252,-5.002168,0.9648504
24.91094,-16.72806,-17.39195,-2.502659,0.4840002,-5.005318,0.9680004
24.91194,-16.73056,-17.39146,-2.504227,0.4855685,-5.008454,0.971137
24.91294,-16.73307,-17.39097,-2.505788,0.4871293,-5.011576,0.9742585
24.91394,-16.73558,-17.39048,-2.507341,0.4886826,-5.014682,0.9773652
24.91494,-16.73809,-17.38999,-2.508887,0.4902287,-5.017775,0.9804574
24.91594,-16.7406,-17.3895,-2.510426,0.4917677,-5.020853,0.9835353
24.91693,-16.74311,-17.389,-2.511958,0.4932993,-5.023916,0.9865986
24.91793,-16.74562,-17.38851,-2.513483,0.494824,-5.026965,0.989648
24.91893,-16.74814,-17.38801,-2.514999,0.49634,-5.029997,0.9926801
24.91993,-16.75066,-17.38751,-2.516508,0.4978497,-5.033017,0.9956994
24.92093,-16.75317,-17.38701,-2.51801,0.4993513,-5.03602,0.9987026
24.92193,-16.75569,-17.38651,-2.519505,0.5008465,-5.03901,1.001693
24.92293,-16.75821,-17.38601,-2.520993,0.5023346,-5.041986,1.004669
24.92393,-16.76074,-17.3855,-2.522472,0.5038138,-5.044945,1.007628
24.92493,-16.76326,-17.385,-2.523945,0.5052868,-5.047891,1.010574
24.92593,-16.76579,-17.38449,-2.525411,0.5067521,-5.050821,1.013504
24.92693,-16.76832,-17.38398,-2.526868,0.5082098,-5.053737,1.01642
24.92793,-16.77085,-17.38347,-2.528319,0.5096605,-5.056638,1.019321
24.92893,-16.77338,-17.38296,-2.529763,0.5111039,-5.059525,1.022208
24.92993,-16.77591,-17.38244,-2.531198,0.5125392,-5.062396,1.025078
24.93093,-16.77844,-17.38193,-2.532627,0.5139683,-5.065254,1.027937
24.93193,-16.78098,-17.38141,-2.534048,0.5153891,-5.068095,1.030778
24.93293,-16.78351,-17.3809,-2.535461,0.5168025,-5.070922,1.033605
24.93393,-16.78605,-17.38038,-2.536868,0.5182095,-5.073736,1.036419
24.93493,-16.78859,-17.37986,-2.538266,0.5196077,-5.076532,1.039215
24.93592,-16.79113,-17.37934,-2.539657,0.5209985,-5.079314,1.041997
24.93692,-16.79367,-17.37881,-2.541041,0.5223827,-5.082083,1.044765
24.93792,-16.79621,-17.37829,-2.542418,0.5237592,-5.084836,1.047518
24.93892,-16.79876,-17.37776,-2.543787,0.525128,-5.087573,1.050256
24.93992,-16.8013,-17.37724,-2.545148,0.5264895,-5.090296,1.052979
24.94092,-16.80385,-17.37671,-2.546502,0.5278436,-5.093004,1.055687
24.94192,-16.8064,-17.37618,-2.547848,0.5291894,-5.095696,1.058379
24.94292,-16.80895,-17.37565,-2.549188,0.5305298,-5.098377,1.06106
24.94392,-16.8115,-17.37511,-2.550519,0.5318604,-5.101038,1.063721
24.94492,-16.81405,-17.37458,-2.551844,0.5331855,-5.103688,1.066371
24.94592,-16.81661,-17.37405,-2.55316,0.5345011,-5.106319,1.069002
24.94692,-16.81916,-17.37351,-2.55447,0.5358108,-5.108939,1.071622
24.94792,-16.82172,-17.37297,-2.555771,0.5371124,-5.111542,1.074225
24.94892,-16.82428,-17.37243,-2.557065,0.5384062,-5.11413,1.076812
24.94992,-16.82684,-17.37189,-2.558352,0.5396926,-5.116703,1.079385
24.95092,-16.8294,-17.37135,-2.559631,0.5409716,-5.119261,1.081943
24.95192,-16.83196,-17.37081,-2.560902,0.5422432,-5.121804,1.084486
24.95292,-16.83452,-17.37026,-2.562166,0.5435073,-5.124332,1.087015
24.95391,-16.83708,-17.36972,-2.563423,0.5447637,-5.126845,1.089527
24.95491,-16.83965,-17.36917,-2.564671,0.5460123,-5.129343,1.092025
24.95591,-16.84222,-17.36862,-2.565913,0.5472541,-5.131826,1.094508
24.95691,-16.84478,-17.36807,-2.567147,0.5484877,-5.134293,1.096975
24.95791,-16.84735,-17.36753,-2.568373,0.549714,-5.136746,1.099428
24.95891,-16.84992,-17.36697,-2.569592,0.5509333,-5.139184,1.101867
24.95991,-16.8525,-17.36642,-2.570803,0.5521444,-5.141607,1.104289
24.96091,-16.85507,-17.36587,-2.572007,0.5533476,-5.144013,1.106695
24.96191,-16.85764,-17.36531,-2.573203,0.5545441,-5.146406,1.109088
24.96291,-16.86022,-17.36476,-2.574392,0.5557325,-5.148783,1.111465
24.96391,-16.86279,-17.3642,-2.575573,0.5569137,-5.151145,1.113827
24.96491,-16.86537,-17.36364,-2.576746,0.5580871,-5.153492,1.116174
24.96591,-16.86795,-17.36308,-2.577912,0.5592527,-5.155823,1.118505
24.96691,-16.87053,-17.36252,-2.579069,0.5604102,-5.158138,1.12082
24.96791,-16.87311,-17.36196,-2.580221,0.561562,-5.160442,1.123124
24.96891,-16.87569,-17.36139,-2.581363,0.5627044,-5.162726,1.125409
24.96991,-16.87827,-17.36083,-2.582498,0.5638393,-5.164996,1.127679
24.97091,-16.88086,-17.36026,-2.583626,0.5649676,-5.167253,1.129935
24.9719,-16.88344,-17.3597,-2.584746,0.5660871,-5.169491,1.132174
24.9729,-16.88603,-17.35913,-2.585859,0.5672003,-5.171718,1.134401
24.9739,-16.88862,-17.35856,-2.586964,0.5683053,-5.173928,1.136611
24.9749,-16.8912,-17.35799,-2.588061,0.5694022,-5.176121,1.138804
24.9759,-16.8938,-17.35742,-2.589151,0.5704922,-5.178301,1.140984
24.9769,-16.89639,-17.35685,-2.590232,0.5715733,-5.180463,1.143147
24.9779,-16.89898,-17.35627,-2.591306,0.5726482,-5.182613,1.145296
24.9789,-16.90157,-17.3557,-2.592373,0.5737145,-5.184745,1.147429
24.9799,-16.90416,-17.35512,-2.593432,0.5747737,-5.186864,1.149547
24.9809,-16.90676,-17.35455,-2.594483,0.5758252,-5.188967,1.15165
24.9819,-16.90936,-17.35397,-2.595526,0.5768683,-5.191053,1.153737
24.9829,-16.91195,-17.35339,-2.596562,0.5779043,-5.193125,1.155809
24.9839,-16.91455,-17.35281,-2.597591,0.5789328,-5.195182,1.157866
24.9849,-16.91715,-17.35223,-2.598611,0.5799533,-5.197223,1.159907
24.9859,-16.91975,-17.35165,-2.599625,0.5809667,-5.199249,1.161933
24.9869,-16.92235,-17.35107,-2.60063,0.5819718,-5.20126,1.163944
24.9879,-16.92495,-17.35048,-2.601627,0.582969,-5.203254,1.165938
24.9889,-16.92756,-17.3499,-2.602617,0.5839589,-5.205234,1.167918
24.98989,-16.93016,-17.34931,-2.603599,0.5849412,-5.207198,1.169882
24.99089,-16.93277,-17.34872,-2.604573,0.5859157,-5.209147,1.171831
24.99189,-16.93537,-17.34814,-2.60554,0.586882,-5.21108,1.173764
24.99289,-16.93798,-17.34755,-2.606499,0.5878415,-5.212999,1.175683
24.99389,-16.94059,-17.34696,-2.607451,0.5887928,-5.214901,1.177586
24.99489,-16.9432,-17.34637,-2.608394,0.5897363,-5.216788,1.179473
24.99589,-16.9458,-17.34578,-2.60933,0.5906724,-5.21866,1.181345
