t,x(t),v(t),F(t) (added)
77.49901,0.7782422,1.359818,-77.82422
77.519,0.8051272,1.344253,-80.51272
77.539,0.8316902,1.32815,-83.16902
77.559,0.8579205,1.311517,-85.79205
77.57899,0.8838077,1.294358,-88.38077
77.59899,0.9093413,1.276682,-90.93413
77.61899,0.9345112,1.258495,-93.45112
77.63898,0.9593073,1.239805,-95.93073
77.65898,0.9837197,1.220619,-98.37197
77.67898,1.007739,1.200944,-100.7739
77.69897,1.031354,1.18079,-103.1354
77.71897,1.054558,1.160163,-105.4558
77.73897,1.077339,1.139071,-107.7339
77.75896,1.09969,1.117525,-109.969
77.77896,1.1216,1.095531,-112.16
77.79896,1.143062,1.073099,-114.3062
77.81895,1.164067,1.050238,-116.4067
77.83895,1.184606,1.026956,-118.4606
77.85895,1.204672,1.003264,-120.4671
77.87894,1.224255,0.9791707,-122.4255
77.89894,1.243349,0.9546856,-124.3349
77.91894,1.261945,0.9298186,-126.1945
77.93893,1.280037,0.9045798,-128.0037
77.95893,1.297616,0.878979,-129.7616
77.97893,1.314677,0.8530267,-131.4677
77.99892,1.331211,0.8267332,-133.1211
78.01892,1.347214,0.800109,-134.7214
78.03892,1.362677,0.7731647,-136.2677
78.05891,1.377595,0.7459111,-137.7595
78.07891,1.391962,0.7183592,-139.1962
78.09891,1.405773,0.69052,-140.5773
78.1189,1.419021,0.6624045,-141.9021
78.1389,1.431701,0.6340241,-143.1701
78.1589,1.443809,0.6053901,-144.3809
78.17889,1.45534,0.5765139,-145.534
78.19889,1.466288,0.5474072,-146.6288
78.21889,1.476649,0.5180814,-147.6649
78.23888,1.48642,0.4885484,-148.642
78.25888,1.495597,0.45882,-149.5597
78.27888,1.504175,0.4289081,-150.4175
78.29887,1.512151,0.3988246,-151.2151
78.31887,1.519523,0.3685815,-151.9523
78.33887,1.526287,0.3381911,-152.6287
78.35886,1.53244,0.3076653,-153.244
78.37886,1.537981,0.2770165,-153.7981
78.39886,1.542906,0.2462569,-154.2906
78.41885,1.547214,0.2153988,-154.7214
78.43885,1.550903,0.1844545,-155.0903
78.45885,1.553972,0.1534365,-155.3972
78.47884,1.556419,0.122357,-155.6419
78.49884,1.558243,0.09122867,-155.8243
78.51884,1.559445,0.06006381,-155.9445
78.53883,1.560022,0.02887493,-156.0022
78.55883,1.559976,-0.002325509,-155.9975
78.57883,1.559305,-0.03352501,-155.9305
78.59882,1.558011,-0.0647111,-155.8011
78.61882,1.556093,-0.09587131,-155.6093
78.63882,1.553553,-0.1269932,-155.3553
78.65881,1.550392,-0.1580642,-155.0392
78.67881,1.546611,-0.1890721,-154.6611
78.69881,1.54221,-0.2200043,-154.221
78.7188,1.537194,-0.2508485,-153.7194
78.7388,1.531562,-0.2815923,-153.1562
78.7588,1.525317,-0.3122236,-152.5317
78.77879,1.518463,-0.3427299,-151.8463
78.79879,1.511001,-0.3730992,-151.1001
78.81879,1.502934,-0.4033192,-150.2934
78.83878,1.494267,-0.4333779,-149.4267
78.85878,1.485001,-0.4632632,-148.5001
78.87878,1.475142,-0.4929632,-147.5142
78.89877,1.464693,-0.5224661,-146.4693
78.91877,1.453658,-0.5517599,-145.3658
78.93877,1.442041,-0.5808331,-144.2041
78.95876,1.429847,-0.6096739,-142.9847
78.97876,1.417082,-0.6382709,-141.7082
78.99876,1.40375,-0.6666125,-140.375
79.01875,1.389856,-0.6946875,-138.9856
79.03875,1.375406,-0.7224846,-137.5406
79.05875,1.360406,-0.7499927,-136.0406
79.07874,1.344862,-0.7772009,-134.4862
79.09874,1.32878,-0.8040981,-132.878
79.11874,1.312167,-0.8306738,-131.2167
79.13873,1.295029,-0.8569171,-129.5029
79.15873,1.277372,-0.8828176,-127.7372
79.17873,1.259205,-0.9083651,-125.9205
79.19872,1.240534,-0.9335492,-124.0534
79.21872,1.221367,-0.9583598,-122.1367
79.23872,1.201711,-0.9827872,-120.1711
79.25871,1.181575,-1.006821,-118.1575
79.27871,1.160966,-1.030453,-116.0966
79.29871,1.139892,-1.053672,-113.9892
79.3187,1.118363,-1.07647,-111.8363
79.3387,1.096386,-1.098837,-109.6386
79.3587,1.073971,-1.120765,-107.3971
79.37869,1.051126,-1.142244,-105.1126
79.39869,1.02786,-1.163267,-102.786
79.41869,1.004184,-1.183824,-100.4184
79.43868,0.9801058,-1.203908,-98.01057
79.45868,0.9556355,-1.22351,-95.56355
79.47868,0.9307831,-1.242622,-93.07831
79.49867,0.9055583,-1.261238,-90.55583
79.51867,0.8799714,-1.279349,-87.99714
79.53867,0.8540324,-1.296949,-85.40324
79.55866,0.8277518,-1.314029,-82.77518
79.57866,0.8011401,-1.330584,-80.11401
79.59866,0.774208,-1.346607,-77.4208
79.61865,0.7469662,-1.362091,-74.69662
79.63865,0.7194256,-1.377031,-71.94256
79.65865,0.6915972,-1.391419,-69.15971
79.67864,0.6634921,-1.405251,-66.34921
79.69864,0.6351217,-1.418521,-63.51217
79.71864,0.6064972,-1.431224,-60.64972
79.73863,0.5776302,-1.443354,-57.76302
79.75863,0.5485321,-1.454906,-54.85321
79.77863,0.5192145,-1.465877,-51.92145
79.79862,0.4896893,-1.476261,-48.96893
79.81862,0.4599682,-1.486055,-45.99682
79.83862,0.4300631,-1.495254,-43.00631
79.85861,0.399986,-1.503855,-39.9986
79.87861,0.3697489,-1.511855,-36.97489
79.89861,0.3393639,-1.51925,-33.93639
79.9186,0.3088432,-1.526038,-30.88432
79.9386,0.2781989,-1.532214,-27.81989
79.9586,0.2474433,-1.537778,-24.74433
79.97859,0.2165888,-1.542727,-21.65888
79.99859,0.1856476,-1.547059,-18.56476
80.01859,0.1546321,-1.550772,-15.46321
80.03858,0.1235548,-1.553865,-12.35548
80.05858,0.09242813,-1.556336,-9.242812
80.07858,0.06126444,-1.558184,-6.126444
80.09857,0.03007625,-1.559409,-3.007625
80.11857,-0.00112397,-1.560011,0.112397
80.13857,-0.03232374,-1.559988,3.232374
80.15856,-0.06351058,-1.559342,6.351058
80.17856,-0.09467202,-1.558072,9.467201
80.19855,-0.1257956,-1.556178,12.57956
80.21855,-0.1568688,-1.553663,15.68688
80.23855,-0.1878794,-1.550525,18.78794
80.25854,-0.2188147,-1.546768,21.88147
80.27854,-0.2496625,-1.542391,24.96625
80.29854,-0.2804105,-1.537398,28.04105
80.31853,-0.3110463,-1.53179,31.10463
80.33853,-0.3415577,-1.525569,34.15577
80.35853,-0.3719324,-1.518738,37.19324
80.37852,-0.4021584,-1.511299,40.21584
80.39852,-0.4322235,-1.503256,43.22235
80.41852,-0.4621158,-1.494612,46.21158
80.43851,-0.4918231,-1.485369,49.18231
80.45851,-0.5213338,-1.475533,52.13338
80.47851,-0.5506359,-1.465106,55.06359
80.4985,-0.5797178,-1.454093,57.97178
80.5185,-0.6085678,-1.442499,60.85678
80.5385,-0.6371743,-1.430328,63.71743
80.55849,-0.665526,-1.417584,66.5526
80.57849,-0.6936114,-1.404274,69.36115
80.59849,-0.7214195,-1.390401,72.14194
80.61848,-0.7489389,-1.375973,74.89389
80.63848,-0.7761588,-1.360994,77.61588
80.65848,-0.8030682,-1.345471,80.30682
80.67847,-0.8296564,-1.32941,82.96564
80.69847,-0.8559127,-1.312817,85.59128
80.71847,-0.8818267,-1.295698,88.18267
80.73846,-0.9073879,-1.278062,90.73879
80.75846,-0.9325862,-1.259914,93.25862
80.77846,-0.9574115,-1.241262,95.74115
80.79845,-0.9818537,-1.222114,98.18537
80.81845,-1.005903,-1.202477,100.5903
80.83845,-1.02955,-1.182359,102.955
80.85844,-1.052786,-1.161768,105.2786
80.87844,-1.0756,-1.140712,107.56
80.89844,-1.097984,-1.1192,109.7984
80.91843,-1.119929,-1.097241,111.9929
80.93843,-1.141426,-1.074842,114.1426
80.95843,-1.162466,-1.052014,116.2466
80.97842,-1.183041,-1.028764,118.3041
80.99842,-1.203143,-1.005103,120.3143
81.01842,-1.222764,-0.9810406,122.2764
81.03841,-1.241896,-0.9565853,124.1896
81.05841,-1.260531,-0.9317474,126.0531
81.07841,-1.278661,-0.9065368,127.8661
81.0984,-1.296281,-0.8809635,129.6281
81.1184,-1.313382,-0.8550379,131.3382
81.1384,-1.329957,-0.8287702,132.9957
81.15839,-1.346,-0.8021711,134.6
81.17839,-1.361506,-0.7752511,136.1505
81.19839,-1.376466,-0.748021,137.6466
81.21838,-1.390876,-0.7204917,139.0876
81.23838,-1.404729,-0.6926742,140.4729
81.25838,-1.418021,-0.6645796,141.8021
81.27837,-1.430745,-0.6362192,143.0745
81.29837,-1.442897,-0.6076043,144.2897
81.31837,-1.454472,-0.5787464,145.4472
81.33836,-1.465465,-0.5496569,146.5465
81.35836,-1.475872,-0.5203476,147.5872
81.37836,-1.485689,-0.4908302,148.5689
81.39835,-1.494911,-0.4611164,149.4911
81.41835,-1.503536,-0.4312181,150.3535
81.43835,-1.511558,-0.4011474,151.1558
81.45834,-1.518977,-0.3709162,151.8977
81.47834,-1.525787,-0.3405367,152.5788
81.49834,-1.531988,-0.310021,153.1988
81.51833,-1.537575,-0.2793812,153.7576
81.53833,-1.542548,-0.2486297,154.2548
81.55833,-1.546904,-0.2177787,154.6904
81.57832,-1.55064,-0.1868406,155.064
81.59832,-1.553757,-0.1558278,155.3757
81.61832,-1.556252,-0.1247527,155.6252
81.63831,-1.558125,-0.09362767,155.8125
81.65831,-1.559374,-0.06246518,155.9374
81.67831,-1.56,-0.03127772,156
81.6983,-1.560001,-7.773459E-05,156.0001
81.7183,-1.559379,0.03112228,155.9379
81.7383,-1.558133,0.06230985,155.8132
81.75829,-1.556263,0.09347249,155.6263
81.77829,-1.553771,0.1245977,155.3771
81.79829,-1.550658,0.1556732,155.0658
81.81828,-1.546924,0.1866863,154.6924
81.83828,-1.542571,0.2176248,154.2571
81.85828,-1.537602,0.2484762,153.7602
81.87827,-1.532017,0.2792282,153.2017
81.89827,-1.52582,0.3098686,152.582
81.91827,-1.519012,0.340385,151.9012
81.93826,-1.511597,0.3707652,151.1597
81.95826,-1.503577,0.4009972,150.3577
81.97826,-1.494956,0.4310687,149.4956
81.99825,-1.485736,0.4609678,148.5736
82.01825,-1.475923,0.4906826,147.5923
82.03825,-1.465519,0.520201,146.5519
82.05824,-1.454528,0.5495114,145.4529
82.07824,-1.442956,0.578602,144.2956
82.09824,-1.430807,0.6074611,143.0807
82.11823,-1.418086,0.6360772,141.8086
82.13823,-1.404797,0.664439,140.4797
82.15823,-1.390946,0.6925349,139.0946
82.17822,-1.376539,0.7203538,137.6539
82.19822,-1.361582,0.7478846,136.1582
82.21822,-1.346079,0.7751163,134.6079
82.23821,-1.330038,0.8020378,133.0038
82.25821,-1.313466,0.8286386,131.3466
82.27821,-1.296368,0.8549079,129.6367
82.2982,-1.278751,0.8808353,127.8751
82.3182,-1.260623,0.9064103,126.0623
82.3382,-1.24199,0.9316228,124.199
82.35819,-1.222861,0.9564626,122.2861
82.37819,-1.203243,0.9809198,120.3243
82.39819,-1.183143,1.004985,118.3143
82.41818,-1.16257,1.028648,116.257
82.43818,-1.141532,1.051899,114.1532
82.45818,-1.120037,1.07473,112.0037
82.47817,-1.098095,1.09713,109.8095
82.49817,-1.075713,1.119092,107.5713
82.51817,-1.052901,1.140607,105.2901
82.53816,-1.029667,1.161664,102.9668
82.55816,-1.006022,1.182258,100.6022
82.57816,-0.9819748,1.202378,98.19748
82.59815,-0.9575344,1.222018,95.75344
82.61815,-0.9327111,1.241169,93.2711
82.63815,-0.9075146,1.259823,90.75146
82.65814,-0.8819551,1.277973,88.19551
82.67814,-0.8560429,1.295612,85.60429
82.69814,-0.8297883,1.312733,82.97883
82.71813,-0.8032017,1.329329,80.32017
82.73813,-0.7762938,1.345393,77.62938
82.75813,-0.7490754,1.360919,74.90754
82.77812,-0.7215574,1.3759,72.15574
82.79812,-0.6937507,1.390331,69.37508
82.81812,-0.6656666,1.404206,66.56667
82.83811,-0.6373162,1.41752,63.73162
82.85811,-0.6087109,1.430266,60.87109
82.87811,-0.5798621,1.44244,57.98621
82.8981,-0.5507813,1.454038,55.07813
82.9181,-0.5214803,1.465053,52.14803
82.9381,-0.4919706,1.475483,49.19706
82.95809,-0.4622642,1.485322,46.22641
82.97809,-0.4323728,1.494568,43.23728
82.99809,-0.4023085,1.503215,40.23085
83.01808,-0.3720833,1.511261,37.20833
83.03808,-0.3417093,1.518703,34.17093
83.05807,-0.3111985,1.525537,31.11985
83.07807,-0.2805633,1.531761,28.05633
83.09807,-0.2498159,1.537372,24.98159
83.11806,-0.2189685,1.542368,21.89685
83.13806,-0.1880336,1.546748,18.80335
83.15806,-0.1570234,1.550508,15.70234
83.17805,-0.1259504,1.553649,12.59504
83.19805,-0.09482706,1.556168,9.482706
83.21805,-0.06366577,1.558064,6.366577
83.23804,-0.03247902,1.559338,3.247902
83.25804,-0.001279272,1.559987,0.1279272
83.27804,0.02992099,1.560013,-2.992099
83.29803,0.06110927,1.559415,-6.110928
83.31803,0.09227312,1.558192,-9.227312
83.33803,0.1234001,1.556347,-12.34001
83.35802,0.1544776,1.553879,-15.44776
83.37802,0.1854934,1.550789,-18.54934
83.39802,0.216435,1.547079,-21.6435
83.41801,0.24729,1.542751,-24.729
83.43801,0.2780461,1.537805,-27.80461
83.45801,0.308691,1.532244,-30.8691
83.478,0.3392124,1.52607,-33.92124
83.498,0.3695982,1.519286,-36.95982
83.518,0.399836,1.511894,-39.9836
83.53799,0.429914,1.503897,-42.9914
83.55799,0.4598199,1.495299,-45.98199
83.57799,0.489542,1.486103,-48.9542
83.59798,0.5190682,1.476312,-51.90682
83.61798,0.5483869,1.46593,-54.83869
83.63798,0.5774861,1.454963,-57.74861
83.65797,0.6063544,1.443413,-60.63544
83.67797,0.6349801,1.431286,-63.49801
83.69797,0.6633518,1.418586,-66.33518
83.71796,0.6914582,1.405319,-69.14582
83.73796,0.7192881,1.39149,-71.9288
83.75796,0.7468302,1.377105,-74.68301
83.77795,0.7740735,1.362168,-77.40736
83.79795,0.8010073,1.346686,-80.10072
83.81795,0.8276206,1.330666,-82.76206
83.83794,0.8539029,1.314114,-85.39029
83.85794,0.8798436,1.297036,-87.98436
83.87794,0.9054323,1.279439,-90.54324
83.89793,0.9306589,1.26133,-93.0659
83.91793,0.9555133,1.242717,-95.55133
83.93793,0.9799854,1.223607,-97.99854
83.95792,1.004066,1.204007,-100.4066
83.97792,1.027744,1.183926,-102.7744
83.99792,1.051011,1.163371,-105.1011
84.01791,1.073858,1.142351,-107.3858
84.03791,1.096276,1.120874,-109.6276
84.05791,1.118255,1.098948,-111.8255
84.0779,1.139787,1.076583,-113.9787
84.0979,1.160862,1.053787,-116.0862
84.1179,1.181474,1.03057,-118.1474
84.13789,1.201613,1.006941,-120.1613
84.15789,1.221271,0.9829084,-122.1271
84.17789,1.24044,0.958483,-124.0441
84.19788,1.259114,0.9336742,-125.9114
84.21788,1.277284,0.9084918,-127.7284
84.23788,1.294943,0.8829462,-129.4943
84.25787,1.312084,0.8570473,-131.2084
84.27787,1.3287,0.8308057,-132.87
84.29787,1.344785,0.8042316,-134.4785
84.31786,1.360331,0.7773359,-136.0331
84.33786,1.375334,0.7501293,-137.5334
84.35786,1.389786,0.7226227,-138.9786
84.37785,1.403683,0.694827,-140.3683
84.39785,1.417018,0.6667533,-141.7018
84.41785,1.429786,0.638413,-142.9786
84.43784,1.441983,0.6098172,-144.1983
84.45784,1.453602,0.5809776,-145.3602
84.47784,1.46464,0.5519055,-146.464
84.49783,1.475093,0.5226127,-147.5092
84.51783,1.484955,0.4931108,-148.4955
84.53783,1.494223,0.4634117,-149.4223
84.55782,1.502894,0.4335273,-150.2894
84.57782,1.510963,0.4034694,-151.0963
84.59782,1.518428,0.3732502,-151.8428
84.61781,1.525286,0.3428816,-152.5286
84.63781,1.531533,0.3123759,-153.1533
84.65781,1.537168,0.2817452,-153.7168
84.6778,1.542188,0.2510019,-154.2188
84.6978,1.546591,0.2201581,-154.6591
84.7178,1.550376,0.1892263,-155.0376
84.73779,1.55354,0.1582188,-155.354
84.75779,1.556083,0.127148,-155.6083
84.77779,1.558004,0.09602629,-155.8004
84.79778,1.559301,0.06486622,-155.9301
84.81778,1.559975,0.0336802,-155.9975
84.83778,1.560024,0.002480715,-156.0024
84.85777,1.55945,-0.02871977,-155.945
84.87777,1.558252,-0.05990876,-155.8252
84.89777,1.55643,-0.0910738,-155.643
84.91776,1.553986,-0.1222024,-155.3986
84.93776,1.550921,-0.1532821,-155.0921
84.95776,1.547235,-0.1843005,-154.7235
84.97775,1.54293,-0.2152452,-154.293
84.99775,1.538008,-0.2461038,-153.8008
85.01775,1.53247,-0.276864,-153.247
85.03774,1.52632,-0.3075134,-152.632
85.05774,1.519559,-0.3380398,-151.9559
85.07774,1.512191,-0.3684309,-151.2191
85.09773,1.504217,-0.3986748,-150.4217
85.11773,1.495642,-0.4287591,-149.5642
85.13773,1.486469,-0.4586719,-148.6469
85.15772,1.476701,-0.4884013,-147.6701
85.17772,1.466342,-0.5179353,-146.6342
85.19772,1.455397,-0.5472621,-145.5397
85.21771,1.443869,-0.5763701,-144.3869
85.23771,1.431764,-0.6052474,-143.1764
85.25771,1.419087,-0.6338827,-141.9087
85.2777,1.405841,-0.6622644,-140.5841
85.2977,1.392034,-0.6903812,-139.2034
85.3177,1.377669,-0.7182219,-137.7669
85.33769,1.362754,-0.7457753,-136.2754
85.35769,1.347293,-0.7730303,-134.7293
85.37769,1.331294,-0.7999762,-133.1294
85.39768,1.314762,-0.8266021,-131.4762
85.41768,1.297704,-0.8528973,-129.7704
85.43768,1.280127,-0.8788514,-128.0127
85.45767,1.262038,-0.9044539,-126.2038
85.47767,1.243444,-0.9296947,-124.3444
85.49767,1.224352,-0.9545635,-122.4352
85.51766,1.204771,-0.9790505,-120.4771
85.53766,1.184708,-1.003146,-118.4708
85.55766,1.164172,-1.02684,-116.4172
85.57765,1.143169,-1.050124,-114.3169
85.59765,1.121709,-1.072987,-112.1709
85.61765,1.099801,-1.095421,-109.9801
85.63764,1.077453,-1.117417,-107.7453
85.65764,1.054673,-1.138966,-105.4673
85.67764,1.031472,-1.16006,-103.1472
85.69763,1.007858,-1.180689,-100.7858
85.71763,0.9838414,-1.200846,-98.38413
85.73763,0.9594309,-1.220523,-95.94308
85.75762,0.9346367,-1.239712,-93.46367
85.77762,0.9094685,-1.258405,-90.94685
85.79762,0.8839366,-1.276594,-88.39366
85.81761,0.8580512,-1.294273,-85.80511
85.83761,0.8318225,-1.311434,-83.18225
85.8576,0.8052611,-1.32807,-80.52612
85.8776,0.7783777,-1.344175,-77.83777
85.8976,0.7511828,-1.359743,-75.11828
85.91759,0.7236875,-1.374767,-72.36874
85.93759,0.6959026,-1.38924,-69.59026
85.95759,0.6678395,-1.403158,-66.78394
85.97758,0.6395091,-1.416515,-63.95091
85.99758,0.6109231,-1.429305,-61.0923
86.01758,0.5820926,-1.441524,-58.20926
86.03757,0.5530293,-1.453166,-55.30293
86.05757,0.5237448,-1.464226,-52.37448
86.07757,0.4942507,-1.474701,-49.42508
86.09756,0.464559,-1.484586,-46.4559
86.11756,0.4346815,-1.493878,-43.46815
86.13756,0.4046301,-1.502571,-40.46301
86.15755,0.3744168,-1.510664,-37.44168
86.17755,0.3440537,-1.518152,-34.40537
86.19755,0.3135531,-1.525033,-31.35531
86.21754,0.282927,-1.531304,-28.2927
86.23754,0.2521878,-1.536963,-25.21878
86.25754,0.2213476,-1.542006,-22.13476
86.27753,0.190419,-1.546433,-19.0419
86.29753,0.1594141,-1.550242,-15.94141
86.31753,0.1283455,-1.55343,-12.83455
86.33752,0.09722558,-1.555997,-9.722558
86.35752,0.06606674,-1.557942,-6.606674
86.37752,0.03488149,-1.559263,-3.488149
86.39751,0.003682278,-1.55996,-0.3682278
86.41751,-0.0275184,-1.560034,2.75184
86.43751,-0.05870808,-1.559484,5.870808
86.4575,-0.08987427,-1.55831,8.987427
86.4775,-0.1210045,-1.556512,12.10045
86.4975,-0.1520863,-1.554092,15.20863
86.51749,-0.1831073,-1.55105,18.31073
86.53749,-0.2140551,-1.547388,21.40551
86.55749,-0.2449172,-1.543107,24.49172
86.57748,-0.2756814,-1.538209,27.56814
86.59748,-0.3063353,-1.532695,30.63353
86.61748,-0.3368667,-1.526568,33.68667
86.63747,-0.3672633,-1.519831,36.72633
86.65747,-0.397513,-1.512486,39.7513
86.67747,-0.4276037,-1.504535,42.76037
86.69746,-0.4575234,-1.495983,45.75234
86.71746,-0.48726,-1.486833,48.72601
86.73746,-0.5168018,-1.477088,51.68018
86.75745,-0.5461368,-1.466752,54.61368
86.77745,-0.5752534,-1.455829,57.52534
86.79745,-0.6041399,-1.444324,60.41399
86.81744,-0.6327847,-1.432241,63.27847
86.83744,-0.6611764,-1.419585,66.11764
86.85744,-0.6893036,-1.406362,68.93037
86.87743,-0.7171552,-1.392576,71.71552
86.89743,-0.7447198,-1.378232,74.47198
86.91743,-0.7719865,-1.363338,77.19865
86.93742,-0.7989445,-1.347898,79.89445
86.95742,-0.8255829,-1.331919,82.55829
86.97742,-0.8518911,-1.315408,85.18911
86.99741,-0.8778585,-1.29837,87.78585
87.01741,-0.9034747,-1.280813,90.34747
87.03741,-0.9287296,-1.262743,92.87296
87.0574,-0.953613,-1.244169,95.3613
87.0774,-0.9781149,-1.225096,97.81149
87.0974,-1.002226,-1.205534,100.2226
87.11739,-1.025935,-1.18549,102.5935
87.13739,-1.049235,-1.164971,104.9235
87.15739,-1.072115,-1.143986,107.2115
87.17738,-1.094566,-1.122544,109.4566
87.19738,-1.116579,-1.100653,111.6579
87.21738,-1.138145,-1.078321,113.8145
87.23737,-1.159256,-1.055558,115.9256
87.25737,-1.179904,-1.032373,117.9903
87.27737,-1.200079,-1.008775,120.0079
87.29736,-1.219774,-0.9847733,121.9774
87.31736,-1.238982,-0.9603778,123.8982
87.33736,-1.257694,-0.9355982,125.7694
87.35735,-1.275903,-0.9104443,127.5903
87.37735,-1.293601,-0.8849263,129.3601
87.39735,-1.310782,-0.8590542,131.0782
87.41734,-1.327439,-0.8328385,132.7439
87.43734,-1.343565,-0.8062897,134.3565
87.45734,-1.359153,-0.7794184,135.9153
87.47733,-1.374198,-0.7522354,137.4198
87.49733,-1.388693,-0.7247514,138.8693
87.51733,-1.402633,-0.6969776,140.2633
87.53732,-1.416011,-0.6689249,141.6011
87.55732,-1.428823,-0.6406047,142.8823
87.57732,-1.441064,-0.6120282,144.1064
87.59731,-1.452728,-0.583207,145.2728
87.61731,-1.463811,-0.5541524,146.3811
87.63731,-1.474308,-0.5248762,147.4308
87.6573,-1.484216,-0.49539,148.4216
87.6773,-1.49353,-0.4657057,149.353
87.6973,-1.502247,-0.4358351,150.2247
87.71729,-1.510363,-0.4057901,151.0363
87.73729,-1.517874,-0.3755829,151.7874
87.75729,-1.524779,-0.3452254,152.4779
87.77728,-1.531074,-0.3147298,153.1074
87.79728,-1.536756,-0.2841083,153.6756
87.81728,-1.541823,-0.2533732,154.1823
87.83727,-1.546274,-0.2225368,154.6274
87.85727,-1.550106,-0.1916113,155.0106
87.87727,-1.553318,-0.1606092,155.3318
87.89726,-1.555909,-0.1295428,155.5909
87.91726,-1.557878,-0.09842463,155.7878
87.93726,-1.559223,-0.06726708,155.9223
87.95725,-1.559945,-0.03608262,155.9945
87.97725,-1.560042,-0.004883722,156.0042
87.99725,-1.559516,0.02631713,155.9516
88.01724,-1.558366,0.05750745,155.8366
88.03724,-1.556592,0.08867477,155.6592
88.05724,-1.554196,0.1198066,155.4196
88.07723,-1.551179,0.1508905,155.1179
88.09723,-1.54754,0.1819141,154.754
88.11723,-1.543283,0.2128649,154.3283
88.13722,-1.538408,0.2437306,153.8408
88.15722,-1.532918,0.2744987,153.2918
88.17722,-1.526815,0.3051571,152.6815
88.19721,-1.520101,0.3356934,152.0101
88.21721,-1.512779,0.3660954,151.278
88.23721,-1.504852,0.396351,150.4852
88.2572,-1.496323,0.426448,149.6323
88.2772,-1.487196,0.4563745,148.7196
88.2972,-1.477474,0.4861184,147.7474
88.31719,-1.46716,0.5156679,146.716
88.33719,-1.45626,0.5450111,145.626
88.35719,-1.444777,0.5741363,144.4777
88.37718,-1.432717,0.6030319,143.2717
88.39718,-1.420083,0.6316862,142.0083
88.41718,-1.406881,0.6600879,140.6881
88.43717,-1.393117,0.6882255,139.3117
88.45717,-1.378795,0.7160878,137.8795
88.47717,-1.363922,0.7436637,136.3922
88.49716,-1.348503,0.7709422,134.8503
88.51716,-1.332545,0.7979122,133.2545
88.53716,-1.316053,0.8245631,131.6053
88.55715,-1.299036,0.8508841,129.9035
88.57715,-1.281498,0.8768649,128.1498
88.59715,-1.263448,0.9024948,126.3448
88.61714,-1.244893,0.9277638,124.4893
88.63714,-1.22584,0.9526616,122.584
88.65714,-1.206296,0.9771785,120.6296
88.67713,-1.18627,1.001304,118.627
88.69713,-1.16577,1.02503,116.577
88.71712,-1.144803,1.048345,114.4803
88.73712,-1.123378,1.071241,112.3378
88.75712,-1.101504,1.093709,110.1504
88.77711,-1.079189,1.115739,107.9189
88.79711,-1.056442,1.137323,105.6442
88.81711,-1.033273,1.158452,103.3273
88.8371,-1.009691,1.179117,100.9691
88.8571,-0.9857049,1.199311,98.57049
88.8771,-0.9613244,1.219025,96.13244
88.89709,-0.9365594,1.238252,93.65594
88.91709,-0.9114197,1.256983,91.14198
88.93709,-0.8859155,1.275211,88.59155
88.95708,-0.8600569,1.29293,86.00569
88.97708,-0.8338543,1.310131,83.38543
88.99708,-0.8073182,1.326808,80.73181
89.01707,-0.780459,1.342954,78.04591
89.03707,-0.7532878,1.358563,75.32878
89.05707,-0.7258152,1.373629,72.58152
89.07706,-0.6980523,1.388145,69.80524
89.09706,-0.6700102,1.402107,67.00102
89.11706,-0.6417001,1.415507,64.17001
89.13705,-0.6131333,1.428341,61.31332
89.15705,-0.5843212,1.440603,58.43212
89.17705,-0.5552754,1.45229,55.52754
89.19704,-0.5260075,1.463395,52.60075
89.21704,-0.4965292,1.473915,49.65292
89.23704,-0.4668522,1.483846,46.68523
89.25703,-0.4369886,1.493183,43.69886
89.27703,-0.4069501,1.501923,40.69501
89.29703,-0.3767489,1.510062,37.67489
89.31702,-0.346397,1.517597,34.6397
89.33702,-0.3159065,1.524525,31.59065
89.35702,-0.2852896,1.530843,28.52896
89.37701,-0.2545587,1.536549,25.45587
89.39701,-0.2237259,1.54164,22.37259
89.41701,-0.1928036,1.546115,19.28036
89.437,-0.1618042,1.549971,16.18042
89.457,-0.13074,1.553207,13.07401
89.477,-0.09962362,1.555822,9.962362
89.49699,-0.06846734,1.557814,6.846734
89.51699,-0.03728367,1.559183,3.728367
89.53699,-0.006085094,1.559929,0.6085094
89.55698,0.02511592,1.560051,-2.511592
89.57698,0.05630689,1.559548,-5.630689
89.59698,0.08747533,1.558422,-8.747533
89.61697,0.1186088,1.556673,-11.86088
89.63697,0.1496948,1.554301,-14.96948
89.65697,0.1807209,1.551307,-18.07209
89.67696,0.2116747,1.547692,-21.16747
89.69696,0.2425439,1.543459,-24.25439
89.71696,0.2733161,1.538608,-27.33161
89.73695,0.3039789,1.533141,-30.39789
89.75695,0.3345202,1.527062,-33.45201
89.77695,0.3649276,1.520372,-36.49276
89.79694,0.395189,1.513073,-39.51891
89.81694,0.4252924,1.505169,-42.52924
89.83694,0.4552257,1.496663,-45.52257
89.85693,0.4849769,1.487559,-48.49769
89.87693,0.5145341,1.477859,-51.45341
89.89693,0.5438854,1.467569,-54.38854
89.91692,0.5730192,1.456691,-57.30192
89.93692,0.6019238,1.44523,-60.19238
89.95692,0.6305876,1.433192,-63.05877
89.97691,0.6589993,1.42058,-65.89993
89.99691,0.6871473,1.4074,-68.71473
90.01691,0.7150204,1.393657,-71.50204
90.0369,0.7426075,1.379357,-74.26075
